"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_creditos","periodo_inicio","periodo_corte","primer_dia_mes_corte","tipo_credito"
A007763,2021-02-18,NECESIDAD,consumible,consumible_5539,NECESIDAD3,credito_1,-1909.5,71,202102,202103,2021-03-01,gasto
A007764,2021-02-18,NECESIDAD,consumible,consumible_3728,NECESIDAD4,credito_1,-774.45,71,202102,202103,2021-03-01,gasto
A007766,2021-02-20,HOGAR,consumible,consumible262,HOGAR6,credito_1,-13048.5,71,202102,202103,2021-03-01,gasto
A007767,2021-02-20,LIBRE,consumible,consumible_4450,LIBRE9,credito_1,-2544.0,71,202102,202103,2021-03-01,gasto
A007768,2021-02-20,RECREACION,consumible,consumible_12783,RECREACION7,credito_1,-30180.0,71,202102,202103,2021-03-01,gasto
A007769,2021-02-22,HOGAR,consumible,consumible213,HOGAR1,credito_1,-1556.2949999999998,71,202102,202103,2021-03-01,gasto
A007770,2021-02-22,NECESIDAD,consumible,consumible_5479,NECESIDAD3,credito_1,-1909.5,71,202102,202103,2021-03-01,gasto
A007771,2021-02-22,NECESIDAD,consumible,consumible_4320,NECESIDAD2,credito_1,-754.005,71,202102,202103,2021-03-01,gasto
A007772,2021-02-22,NECESIDAD,consumible,consumible_4125,NECESIDAD7,credito_1,-9171.0,71,202102,202103,2021-03-01,gasto
A007773,2021-02-22,NECESIDAD,consumible,consumible_3495,NECESIDAD7,credito_1,-654.5999999999999,71,202102,202103,2021-03-01,gasto
A007774,2021-02-22,HOGAR,consumible,consumible139,HOGAR3,credito_1,-1937.6999999999998,71,202102,202103,2021-03-01,gasto
A007775,2021-02-25,NECESIDAD,consumible,consumible_6979,NECESIDAD3,credito_1,-3002.25,71,202102,202103,2021-03-01,gasto
A007776,2021-02-25,NECESIDAD,consumible,consumible_3830,NECESIDAD2,credito_1,-1972.9499999999998,71,202102,202103,2021-03-01,gasto
A007777,2021-02-25,NECESIDAD,consumible,consumible_5526,NECESIDAD6,credito_1,-2840.1000000000004,71,202102,202103,2021-03-01,gasto
A007778,2021-02-25,NECESIDAD,consumible,consumible_4283,NECESIDAD9,credito_1,-385.29,71,202102,202103,2021-03-01,gasto
A007779,2021-02-25,NECESIDAD,consumible,consumible_4503,NECESIDAD9,credito_1,-297.165,71,202102,202103,2021-03-01,gasto
A007780,2021-02-25,NECESIDAD,consumible,consumible_6097,NECESIDAD5,credito_1,-510.78000000000003,71,202102,202103,2021-03-01,gasto
A007784,2021-02-27,P.GUSTOS,gustos,"4.gustos_16",P.GUSTOS4,credito_1,-94786.20000000001,71,202102,202103,2021-03-01,gasto
A007785,2021-02-27,NECESIDAD,necesidad,necesidad_6,NECESIDAD3,credito_1,-8395.5,71,202102,202103,2021-03-01,gasto
A007786,2021-02-27,RECREACION,invitacion,invitacion: nombre_11,RECREACION4,credito_1,-2967.0,71,202102,202103,2021-03-01,gasto
A007787,2021-02-27,LIBRE,consumible,consumible_3879,LIBRE10,credito_1,-2685.0,71,202102,202103,2021-03-01,gasto
A007788,2021-02-27,HOGAR,hogar,hogar1876,HOGAR10,credito_1,-3672.0,71,202102,202103,2021-03-01,gasto
A007789,2021-02-27,NECESIDAD,consumible,consumible_5051,NECESIDAD1,credito_1,-2937.39,71,202102,202103,2021-03-01,gasto
A007790,2021-02-27,NECESIDAD,consumible,consumible_6359,NECESIDAD3,credito_1,-2446.005,71,202102,202103,2021-03-01,gasto
A007791,2021-02-27,NECESIDAD,consumible,consumible_6094,NECESIDAD8,credito_1,-2972.64,71,202102,202103,2021-03-01,gasto
A007792,2021-02-27,HOGAR,consumible,consumible140,HOGAR4,credito_1,-1944.75,71,202102,202103,2021-03-01,gasto
A007793,2021-02-27,LIBRE,consumible,consumible_4303,LIBRE6,credito_1,-4024.5,71,202102,202103,2021-03-01,gasto
A007794,2021-02-27,HOGAR,consumible,consumible166,HOGAR8,credito_1,-1479.4499999999998,71,202102,202103,2021-03-01,gasto
A007795,2021-02-27,NECESIDAD,consumible,consumible_4248,NECESIDAD4,credito_1,-505.14,71,202102,202103,2021-03-01,gasto
A007796,2021-02-27,HOGAR,hogar,hogar1873,HOGAR7,credito_1,-12720.675,71,202102,202103,2021-03-01,gasto
A007797,2021-02-27,NECESIDAD,consumible,consumible_5813,NECESIDAD9,credito_1,-8372.235,71,202102,202103,2021-03-01,gasto
A007798,2021-02-27,LIBRE,consumible,consumible_2348,LIBRE1,credito_1,-4941.0,71,202102,202103,2021-03-01,gasto
A007799,2021-02-27,RECREACION,invitacion,invitacion: nombre_14,RECREACION5,credito_1,-4236.0,71,202102,202103,2021-03-01,gasto
A007800,2021-02-27,RECREACION,invitacion,invitacion: nombre_16,RECREACION6,credito_1,-3601.5,71,202102,202103,2021-03-01,gasto
A007801,2021-02-27,RECREACION,invitacion,invitacion: nombre_19,RECREACION7,credito_1,-3390.0,71,202102,202103,2021-03-01,gasto
A007802,2021-02-27,RECREACION,consumible,consumible_10219,RECREACION1,credito_1,-4588.5,71,202102,202103,2021-03-01,gasto
A007803,2021-03-01,SUSCRIPCION,hogar,hogar_8753,SUSCRIPCION5,credito_1,-49285.5,71,202102,202103,2021-03-01,gasto
A007805,2021-03-01,HOGAR,consumible,consumible106,HOGAR8,credito_1,-601.7249999999999,71,202102,202103,2021-03-01,gasto
A007806,2021-03-01,HOGAR,consumible,consumible17,HOGAR7,credito_1,-492.45000000000005,71,202102,202103,2021-03-01,gasto
A007807,2021-03-01,NECESIDAD,consumible,consumible_3726,NECESIDAD6,credito_1,-562.95,71,202102,202103,2021-03-01,gasto
A007808,2021-03-01,HOGAR,consumible,consumible270,HOGAR4,credito_1,-2946.555,71,202102,202103,2021-03-01,gasto
A007809,2021-03-02,LIBRE,gustos,"7.gustos_7",LIBRE8,credito_1,-9100.5,71,202102,202103,2021-03-01,gasto
A007810,2021-03-02,LIBRE,gustos,gustos_462,LIBRE7,credito_1,-14035.5,71,202102,202103,2021-03-01,gasto
A007811,2021-03-02,P.RECREACION,regalo,regalo: nombre_9,P.RECREACION9,credito_1,-36384.0,71,202102,202103,2021-03-01,gasto
A007812,2021-03-04,DINERO,transaccion,transaccion_6,DINERO6,credito_1,506218.5449999998,71,202102,202103,2021-03-01,deposito
A007814,2021-03-05,NECESIDAD,consumible,consumible_5478,NECESIDAD4,credito_1,-1909.5,71,202102,202103,2021-03-01,gasto
A007815,2021-03-05,HOGAR,consumible,consumible26,HOGAR8,credito_1,-552.375,71,202102,202103,2021-03-01,gasto
A007816,2021-03-05,NECESIDAD,consumible,consumible_4493,NECESIDAD9,credito_1,-125.145,71,202102,202103,2021-03-01,gasto
A007817,2021-03-05,NECESIDAD,necesidad,necesidad_7,NECESIDAD3,credito_1,-3601.5,71,202102,202103,2021-03-01,gasto
A007818,2021-03-05,NECESIDAD,necesidad,necesidad_19,NECESIDAD8,credito_1,-4236.0,71,202102,202103,2021-03-01,gasto
A007819,2021-03-05,HOGAR,consumible,consumible70,HOGAR4,credito_1,-7146.24,71,202102,202103,2021-03-01,gasto
A007820,2021-03-05,HOGAR,hogar,hogar1918,HOGAR2,credito_1,-3034.68,71,202102,202103,2021-03-01,gasto
A007821,2021-03-05,NECESIDAD,consumible,consumible_5360,NECESIDAD2,credito_1,-9020.835000000001,71,202102,202103,2021-03-01,gasto
A007822,2021-03-05,HOGAR,consumible,consumible30,HOGAR4,credito_1,-10031.099999999999,71,202102,202103,2021-03-01,gasto
A007823,2021-03-05,HOGAR,hogar,hogar1722,HOGAR6,credito_1,-6425.025,71,202102,202103,2021-03-01,gasto
A007824,2021-03-05,HOGAR,consumible,consumible21,HOGAR5,credito_1,-6532.89,71,202102,202103,2021-03-01,gasto
A007825,2021-03-06,LIBRE,manualidad,manualidad_1,LIBRE4,credito_1,-116260.5,71,202102,202103,2021-03-01,gasto
A007826,2021-03-06,RECREACION,invitacion,invitacion: nombre_9,RECREACION8,credito_1,-10933.5,71,202102,202103,2021-03-01,gasto
A007827,2021-03-06,RECREACION,invitacion,invitacion: nombre_7,RECREACION9,credito_1,-10933.5,71,202102,202103,2021-03-01,gasto
A007828,2021-03-06,RECREACION,invitacion,invitacion: nombre_11,RECREACION10,credito_1,-10792.5,71,202102,202103,2021-03-01,gasto
A007829,2021-03-06,LIBRE,consumible,consumible_2762,LIBRE7,credito_1,-8607.0,71,202102,202103,2021-03-01,gasto
A007830,2021-03-06,LIBRE,consumible,consumible_2559,LIBRE10,credito_1,-4165.5,71,202102,202103,2021-03-01,gasto
A007831,2021-03-07,P.GUSTOS,gustos,"5.gustos_17",P.GUSTOS9,credito_1,-1111155.09,71,202102,202103,2021-03-01,gasto
A007832,2021-03-07,LIBRE,consumible,consumible_4485,LIBRE4,credito_1,-6280.5,71,202102,202103,2021-03-01,gasto
A007833,2021-03-07,RECREACION,invitacion,invitacion: nombre_11,RECREACION1,credito_1,-570.0,71,202102,202103,2021-03-01,gasto
A007834,2021-03-07,LIBRE,consumible,consumible_4186,LIBRE3,credito_1,-2544.0,71,202102,202103,2021-03-01,gasto
A007835,2021-03-07,LIBRE,consumible,consumible_2185,LIBRE4,credito_1,-3249.0,71,202102,202103,2021-03-01,gasto
A007837,2021-03-07,P.RECREACION,regalo,regalo: nombre_8,P.RECREACION1,credito_1,-197335.5,71,202102,202103,2021-03-01,gasto
A007838,2021-03-07,P.RECREACION,regalo,regalo: nombre_13,P.RECREACION2,credito_1,-36775.274999999994,71,202102,202103,2021-03-01,gasto
A007839,2021-03-08,LIBRE,manualidad,"3.manualidad_7",LIBRE2,credito_1,-29474.295000000002,71,202102,202103,2021-03-01,gasto
A007840,2021-03-08,LIBRE,manualidad,manualidad_18,LIBRE9,credito_1,-3457.68,71,202102,202103,2021-03-01,gasto
A007841,2021-03-08,LIBRE,manualidad,manualidad_5,LIBRE7,credito_1,-1697.2949999999998,71,202102,202103,2021-03-01,gasto
A007842,2021-03-08,LIBRE,manualidad,manualidad_4,LIBRE6,credito_1,-3602.9100000000003,71,202102,202103,2021-03-01,gasto
A007843,2021-03-08,LIBRE,manualidad,manualidad_8,LIBRE5,credito_1,-11638.5,71,202102,202103,2021-03-01,gasto
A007844,2021-03-08,LIBRE,manualidad,manualidad_7,LIBRE10,credito_1,-2964.8849999999998,71,202102,202103,2021-03-01,gasto
A007845,2021-03-08,LIBRE,manualidad,manualidad_16,LIBRE1,credito_1,-2121.0,71,202102,202103,2021-03-01,gasto
A007846,2021-03-08,LIBRE,manualidad,manualidad_19,LIBRE7,credito_1,-8395.5,71,202102,202103,2021-03-01,gasto
A007847,2021-03-08,LIBRE,manualidad,manualidad_1,LIBRE6,credito_1,-31026.0,71,202102,202103,2021-03-01,gasto
A007848,2021-03-08,LIBRE,manualidad,manualidad_16,LIBRE2,credito_1,-12907.5,71,202102,202103,2021-03-01,gasto
A007849,2021-03-08,LIBRE,manualidad,manualidad_17,LIBRE4,credito_1,-6351.0,71,202102,202103,2021-03-01,gasto
A007851,2021-03-14,SUSCRIPCION,gustos,gustos_9148,SUSCRIPCION10,credito_1,-3085.44,72,202103,202104,2021-04-01,gasto
A007852,2021-03-14,SUSCRIPCION,hogar,hogar_8751,SUSCRIPCION7,credito_1,-12625.5,72,202103,202104,2021-04-01,gasto
A007853,2021-03-14,HOGAR,consumible,consumible212,HOGAR2,credito_1,-2524.2599999999998,72,202103,202104,2021-04-01,gasto
A007854,2021-03-14,NECESIDAD,consumible,consumible_4216,NECESIDAD6,credito_1,-1427.28,72,202103,202104,2021-04-01,gasto
A007855,2021-03-14,HOGAR,consumible,consumible0,HOGAR4,credito_1,-2121.0,72,202103,202104,2021-04-01,gasto
A007856,2021-03-14,NECESIDAD,consumible,consumible_6075,NECESIDAD7,credito_1,-412.08,72,202103,202104,2021-04-01,gasto
A007857,2021-03-14,LIBRE,consumible,consumible_2214,LIBRE5,credito_1,-2536.95,72,202103,202104,2021-04-01,gasto
A007858,2021-03-14,NECESIDAD,consumible,consumible_3493,NECESIDAD9,credito_1,-654.5999999999999,72,202103,202104,2021-04-01,gasto
A007859,2021-03-14,NECESIDAD,consumible,consumible_5477,NECESIDAD5,credito_1,-1909.5,72,202103,202104,2021-04-01,gasto
A007860,2021-03-14,HOGAR,consumible,consumible263,HOGAR7,credito_1,-2818.95,72,202103,202104,2021-04-01,gasto
A007861,2021-03-14,LIBRE,consumible,consumible_6404,LIBRE5,credito_1,-6210.0,72,202103,202104,2021-04-01,gasto
A007862,2021-03-15,TRANSPORTE,transporte,transporte_1,TRANSPORTE8,credito_1,-53186.97,72,202103,202104,2021-04-01,gasto
A007863,2021-03-15,HOGAR,consumible,consumible141,HOGAR5,credito_1,-2043.4499999999998,72,202103,202104,2021-04-01,gasto
A007864,2021-03-15,HOGAR,consumible,consumible7,HOGAR1,credito_1,-11385.405,72,202103,202104,2021-04-01,gasto
A007865,2021-03-15,HOGAR,consumible,consumible60,HOGAR4,credito_1,-52388.205,72,202103,202104,2021-04-01,gasto
A007866,2021-03-15,HOGAR,hogar,hogar1880,HOGAR4,credito_1,-704.655,72,202103,202104,2021-04-01,gasto
A007867,2021-03-15,HOGAR,consumible,consumible142,HOGAR2,credito_1,-1197.4499999999998,72,202103,202104,2021-04-01,gasto
A007868,2021-03-15,HOGAR,consumible,consumible149,HOGAR5,credito_1,-3460.5,72,202103,202104,2021-04-01,gasto
A007873,2021-03-16,DINERO,transaccion,transaccion_8,DINERO8,credito_1,424148.79,72,202103,202104,2021-04-01,deposito
A007878,2021-03-17,SUSCRIPCION,hogar,hogar_8746,SUSCRIPCION2,credito_1,-7479.705,72,202103,202104,2021-04-01,gasto
A007879,2021-03-19,TRANSPORTE,transporte,transporte_13,TRANSPORTE4,credito_1,-23200.5,72,202103,202104,2021-04-01,gasto
A007880,2021-03-19,NECESIDAD,consumible,consumible_4884,NECESIDAD8,credito_1,-6782.46,72,202103,202104,2021-04-01,gasto
A007881,2021-03-19,NECESIDAD,consumible,consumible_5047,NECESIDAD5,credito_1,-2967.705,72,202103,202104,2021-04-01,gasto
A007882,2021-03-19,HOGAR,consumible,consumible92,HOGAR2,credito_1,-1768.5,72,202103,202104,2021-04-01,gasto
A007883,2021-03-19,HOGAR,consumible,consumible273,HOGAR7,credito_1,-299.985,72,202103,202104,2021-04-01,gasto
A007884,2021-03-19,NECESIDAD,consumible,consumible_4180,NECESIDAD2,credito_1,-1745.2350000000001,72,202103,202104,2021-04-01,gasto
A007885,2021-03-19,HOGAR,consumible,consumible261,HOGAR3,credito_1,-603.84,72,202103,202104,2021-04-01,gasto
A007886,2021-03-19,HOGAR,consumible,consumible198,HOGAR2,credito_1,-751.1850000000001,72,202103,202104,2021-04-01,gasto
A007887,2021-03-19,RECREACION,consumible,consumible_12983,RECREACION7,credito_1,-11113.98,72,202103,202104,2021-04-01,gasto
A007888,2021-03-19,RECREACION,consumible,consumible_10335,RECREACION5,credito_1,-12627.615,72,202103,202104,2021-04-01,gasto
A007889,2021-03-19,HOGAR,consumible,consumible172,HOGAR2,credito_1,-3359.685,72,202103,202104,2021-04-01,gasto
A007890,2021-03-19,HOGAR,hogar,hogar1888,HOGAR2,credito_1,-4694.955,72,202103,202104,2021-04-01,gasto
A007891,2021-03-19,NECESIDAD,consumible,consumible_5810,NECESIDAD2,credito_1,-8372.235,72,202103,202104,2021-04-01,gasto
A007892,2021-03-19,HOGAR,consumible,consumible169,HOGAR5,credito_1,-7867.455,72,202103,202104,2021-04-01,gasto
A007893,2021-03-20,RECREACION,recreacion,recreacion_6,RECREACION7,credito_1,-21085.5,72,202103,202104,2021-04-01,gasto
A007894,2021-03-21,RECREACION,consumible,consumible_13910,RECREACION10,credito_1,-8889.0,72,202103,202104,2021-04-01,gasto
A007895,2021-03-21,RECREACION,invitacion,invitacion: nombre_12,RECREACION2,credito_1,-7690.5,72,202103,202104,2021-04-01,gasto
A007896,2021-03-21,RECREACION,invitacion,invitacion: nombre_10,RECREACION3,credito_1,-10933.5,72,202103,202104,2021-04-01,gasto
A007897,2021-03-21,RECREACION,consumible,consumible_9942,RECREACION8,credito_1,-3460.5,72,202103,202104,2021-04-01,gasto
A007898,2021-03-21,RECREACION,consumible,consumible_13473,RECREACION7,credito_1,-3390.0,72,202103,202104,2021-04-01,gasto
A007900,2021-03-23,DINERO,transaccion,transaccion_10,DINERO10,credito_1,1571025.165,72,202103,202104,2021-04-01,deposito
A007902,2021-03-23,P.SALUD,deuda,deuda: nombre_6,P.SALUD5,credito_1,-3948006.0,72,202103,202104,2021-04-01,gasto
A007903,2021-03-25,DINERO,transaccion,transaccion_12,DINERO2,credito_1,3947994.0,72,202103,202104,2021-04-01,deposito
A007905,2021-03-25,P.GUSTOS,gustos,gustos_4813,P.GUSTOS1,credito_1,-14966.099999999999,72,202103,202104,2021-04-01,gasto
A007906,2021-03-25,P.GUSTOS,gustos,gustos_4823,P.GUSTOS1,credito_1,-19040.295000000002,72,202103,202104,2021-04-01,gasto
A007907,2021-03-25,P.GUSTOS,gustos,"7.gustos_3",P.GUSTOS7,credito_1,-23694.0,72,202103,202104,2021-04-01,gasto
A007908,2021-03-25,P.GUSTOS,gustos,gustos_5038,P.GUSTOS6,credito_1,-21085.5,72,202103,202104,2021-04-01,gasto
A007909,2021-03-25,HOGAR,consumible,consumible37,HOGAR1,credito_1,-4228.95,72,202103,202104,2021-04-01,gasto
A007910,2021-03-25,HOGAR,consumible,consumible278,HOGAR2,credito_1,-1394.85,72,202103,202104,2021-04-01,gasto
A007911,2021-03-25,HOGAR,consumible,consumible211,HOGAR3,credito_1,-1724.79,72,202103,202104,2021-04-01,gasto
A007912,2021-03-25,HOGAR,consumible,consumible207,HOGAR1,credito_1,-2875.3500000000004,72,202103,202104,2021-04-01,gasto
A007913,2021-03-25,NECESIDAD,consumible,consumible_4139,NECESIDAD3,credito_1,-5377.3949999999995,72,202103,202104,2021-04-01,gasto
A007914,2021-03-26,P.SALUD,deuda,deuda: nombre_8,P.SALUD6,credito_1,-1410006.0,72,202103,202104,2021-04-01,gasto
A007915,2021-03-27,LIBRE,gustos,gustos_781,LIBRE8,credito_1,-6280.5,72,202103,202104,2021-04-01,gasto
A007916,2021-03-29,P.FORMAL,transporte,transporte_19,P.FORMAL9,credito_1,-40543.5,72,202103,202104,2021-04-01,gasto
A007917,2021-03-29,P.FORMAL,transporte,transporte_20,P.FORMAL6,credito_1,-28206.0,72,202103,202104,2021-04-01,gasto
A007918,2021-03-29,P.FORMAL,transporte,transporte_1,P.FORMAL8,credito_1,-28206.0,72,202103,202104,2021-04-01,gasto
A007919,2021-03-29,P.FORMAL,transporte,transporte_10,P.FORMAL1,credito_1,-28206.0,72,202103,202104,2021-04-01,gasto
A007920,2021-03-29,P.FORMAL,transporte,transporte_4,P.FORMAL3,credito_1,-21156.0,72,202103,202104,2021-04-01,gasto
A007921,2021-03-29,P.FORMAL,transporte,transporte_11,P.FORMAL5,credito_1,-669756.0,72,202103,202104,2021-04-01,gasto
A007922,2021-03-30,DINERO,transaccion,transaccion_14,DINERO4,credito_1,1510601.73,72,202103,202104,2021-04-01,deposito
A007928,2021-04-01,RECREACION,consumible,consumible_13735,RECREACION5,credito_1,-6774.0,72,202103,202104,2021-04-01,gasto
A007929,2021-04-03,P.GUSTOS,gustos,"7.gustos_11",P.GUSTOS1,credito_1,-85122.06,72,202103,202104,2021-04-01,gasto
A007930,2021-04-03,RECREACION,consumible,consumible_9790,RECREACION10,credito_1,-15516.0,72,202103,202104,2021-04-01,gasto
A007931,2021-04-03,RECREACION,consumible,consumible_10332,RECREACION8,credito_1,-7761.0,72,202103,202104,2021-04-01,gasto
A007932,2021-04-03,RECREACION,consumible,consumible_13733,RECREACION7,credito_1,-6774.0,72,202103,202104,2021-04-01,gasto
A007933,2021-04-04,HOGAR,consumible,consumible39,HOGAR3,credito_1,-7408.5,72,202103,202104,2021-04-01,gasto
A007934,2021-04-04,NECESIDAD,consumible,consumible_6760,NECESIDAD2,credito_1,-3301.17,72,202103,202104,2021-04-01,gasto
A007935,2021-04-04,NECESIDAD,consumible,consumible_5356,NECESIDAD6,credito_1,-4764.75,72,202103,202104,2021-04-01,gasto
A007936,2021-04-04,HOGAR,consumible,consumible151,HOGAR5,credito_1,-1204.5,72,202103,202104,2021-04-01,gasto
A007937,2021-04-04,NECESIDAD,consumible,consumible_3491,NECESIDAD1,credito_1,-696.9000000000001,72,202103,202104,2021-04-01,gasto
A007938,2021-04-04,NECESIDAD,consumible,consumible_5476,NECESIDAD6,credito_1,-1557.0,72,202103,202104,2021-04-01,gasto
A007939,2021-04-04,HOGAR,consumible,consumible210,HOGAR4,credito_1,-3287.07,72,202103,202104,2021-04-01,gasto
A007940,2021-04-04,RECREACION,consumible,consumible_12782,RECREACION8,credito_1,-15093.0,72,202103,202104,2021-04-01,gasto
A007941,2021-04-04,RECREACION,invitacion,invitacion: nombre_18,RECREACION4,credito_1,-6985.5,72,202103,202104,2021-04-01,gasto
A007942,2021-04-04,RECREACION,recreacion,recreacion_5,RECREACION5,credito_1,-5998.5,72,202103,202104,2021-04-01,gasto
A007943,2021-04-05,SUSCRIPCION,hogar,hogar_8744,SUSCRIPCION4,credito_1,-49285.5,72,202103,202104,2021-04-01,gasto
A007948,2021-04-06,P.GUSTOS,gustos,"8.gustos_12",P.GUSTOS4,credito_1,-847489.3200000001,72,202103,202104,2021-04-01,gasto
A007949,2021-04-10,TRANSPORTE,transporte,transporte_2,TRANSPORTE1,credito_1,-56510.340000000004,73,202104,202105,2021-05-01,gasto
A007950,2021-04-10,HOGAR,consumible,consumible125,HOGAR9,credito_1,-2085.75,73,202104,202105,2021-05-01,gasto
A007951,2021-04-10,RECREACION,consumible,consumible_13103,RECREACION7,credito_1,-3249.0,73,202104,202105,2021-05-01,gasto
A007952,2021-04-10,RECREACION,consumible,consumible_11980,RECREACION10,credito_1,-711.0,73,202104,202105,2021-05-01,gasto
A007953,2021-04-10,RECREACION,consumible,consumible_12954,RECREACION6,credito_1,-2226.75,73,202104,202105,2021-05-01,gasto
A007954,2021-04-10,RECREACION,consumible,consumible_13089,RECREACION1,credito_1,-2226.75,73,202104,202105,2021-05-01,gasto
A007955,2021-04-10,RECREACION,consumible,consumible_9787,RECREACION3,credito_1,-7761.0,73,202104,202105,2021-05-01,gasto
A007956,2021-04-10,HOGAR,consumible,consumible1,HOGAR5,credito_1,-2755.5,73,202104,202105,2021-05-01,gasto
A007957,2021-04-10,RECREACION,consumible,consumible_13074,RECREACION6,credito_1,-3108.0,73,202104,202105,2021-05-01,gasto
A007958,2021-04-10,RECREACION,invitacion,invitacion: nombre_12,RECREACION5,credito_1,-1803.75,73,202104,202105,2021-05-01,gasto
A007959,2021-04-10,RECREACION,consumible,consumible_9784,RECREACION6,credito_1,-15516.0,73,202104,202105,2021-05-01,gasto
A007960,2021-04-11,NECESIDAD,necesidad,necesidad_7,NECESIDAD4,credito_1,-11907.105,73,202104,202105,2021-05-01,gasto
A007961,2021-04-11,NECESIDAD,consumible,consumible_4122,NECESIDAD10,credito_1,-9742.05,73,202104,202105,2021-05-01,gasto
A007962,2021-04-11,LIBRE,consumible,consumible_2394,LIBRE5,credito_1,-4306.5,73,202104,202105,2021-05-01,gasto
A007963,2021-04-12,LIBRE,manualidad,manualidad_6,LIBRE4,credito_1,-711.0,73,202104,202105,2021-05-01,gasto
A007964,2021-04-12,LIBRE,manualidad,manualidad_8,LIBRE1,credito_1,-12625.5,73,202104,202105,2021-05-01,gasto
A007965,2021-04-12,LIBRE,manualidad,manualidad_4,LIBRE4,credito_1,-6210.0,73,202104,202105,2021-05-01,gasto
A007966,2021-04-12,LIBRE,manualidad,manualidad_1,LIBRE4,credito_1,-1698.0,73,202104,202105,2021-05-01,gasto
A007967,2021-04-12,LIBRE,manualidad,manualidad_15,LIBRE8,credito_1,-165681.0,73,202104,202105,2021-05-01,gasto
A007976,2021-04-14,SUSCRIPCION,gustos,gustos_9136,SUSCRIPCION2,credito_1,-2967.0,73,202104,202105,2021-05-01,gasto
A007977,2021-04-14,SUSCRIPCION,hogar,hogar_8742,SUSCRIPCION6,credito_1,-12625.5,73,202104,202105,2021-05-01,gasto
A007978,2021-04-14,DINERO,transaccion,transaccion_16,DINERO6,credito_1,2195669.265,73,202104,202105,2021-05-01,deposito
